any;secció censal;sexe;edat;concepte;estat;valor
2024;08077110004;dones;total;població;;848
2024;08077110004;total;de 0 a 15 anys;població;;288
2024;08077110004;total;de 16 a 64 anys;població;;1109
2024;08077110004;total;65 anys o més;població;;223
2024;08077110004;total;total;població;;1620
2024;08077110005;homes;de 0 a 15 anys;població;;124
2024;08077110005;homes;de 16 a 64 anys;població;;440
2024;08077110005;homes;65 anys o més;població;;105
2024;08077110005;homes;total;població;;669
2024;08077110005;dones;de 0 a 15 anys;població;;130
2024;08077110005;dones;de 16 a 64 anys;població;;474
2024;08077110005;dones;65 anys o més;població;;142
2024;08077110005;dones;total;població;;746
2024;08077110005;total;de 0 a 15 anys;població;;254
2024;08077110005;total;de 16 a 64 anys;població;;914
2024;08077110005;total;65 anys o més;població;;247
2024;08077110005;total;total;població;;1415
2024;08077110006;homes;de 0 a 15 anys;població;;119
2024;08077110006;homes;de 16 a 64 anys;població;;514
2024;08077110006;homes;65 anys o més;població;;173
2024;08077110006;homes;total;població;;806
2024;08077110006;dones;de 0 a 15 anys;població;;116
2024;08077110006;dones;de 16 a 64 anys;població;;522
2024;08077110006;dones;65 anys o més;població;;258
2024;08077110006;dones;total;població;;896
2024;08077110006;total;de 0 a 15 anys;població;;235
2024;08077110006;total;de 16 a 64 anys;població;;1036
2024;08077110006;total;65 anys o més;població;;431
2024;08077110006;total;total;població;;1702
2024;08077110007;homes;de 0 a 15 anys;població;;107
2024;08077110007;homes;de 16 a 64 anys;població;;444
2024;08077110007;homes;65 anys o més;població;;206
2024;08077110007;homes;total;població;;757
2024;08077110007;dones;de 0 a 15 anys;població;;86
2024;08077110007;dones;de 16 a 64 anys;població;;449
2024;08077110007;dones;65 anys o més;població;;254
2024;08077110007;dones;total;població;;789
2024;08077110007;total;de 0 a 15 anys;població;;193
2024;08077110007;total;de 16 a 64 anys;població;;893
2024;08077110007;total;65 anys o més;població;;460
2024;08077110007;total;total;població;;1546
2024;08077110008;homes;de 0 a 15 anys;població;;181
2024;08077110008;homes;de 16 a 64 anys;població;;767
2024;08077110008;homes;65 anys o més;població;;148
2024;08077110008;homes;total;població;;1096
2024;08077110008;dones;de 0 a 15 anys;població;;170
2024;08077110008;dones;de 16 a 64 anys;població;;776
2024;08077110008;dones;65 anys o més;població;;233
2024;08077110008;dones;total;població;;1179
2024;08077110008;total;de 0 a 15 anys;població;;351
2024;08077110008;total;de 16 a 64 anys;població;;1543
2024;08077110008;total;65 anys o més;població;;381
2024;08077110008;total;total;població;;2275
2024;17064301001;homes;de 0 a 15 anys;població;;22
2024;17064301001;homes;de 16 a 64 anys;població;;122
2024;17064301001;homes;65 anys o més;població;;62
2024;17064301001;homes;total;població;;206
2024;17064301001;dones;de 0 a 15 anys;població;;19
2024;17064301001;dones;de 16 a 64 anys;població;;119
2024;17064301001;dones;65 anys o més;població;;68
2024;17064301001;dones;total;població;;206
2024;17064301001;total;de 0 a 15 anys;població;;41
2024;17064301001;total;de 16 a 64 anys;població;;241
2024;17064301001;total;65 anys o més;població;;130
2024;17064301001;total;total;població;;412
2024;17065601001;homes;de 0 a 15 anys;població;;35
2024;17065601001;homes;de 16 a 64 anys;població;;134
2024;17065601001;homes;65 anys o més;població;;57
2024;17065601001;homes;total;població;;226
2024;17065601001;dones;de 0 a 15 anys;població;;36
2024;17065601001;dones;de 16 a 64 anys;població;;118
2024;17065601001;dones;65 anys o més;població;;58
2024;17065601001;dones;total;població;;212
2024;17065601001;total;de 0 a 15 anys;població;;71
2024;17065601001;total;de 16 a 64 anys;població;;252
2024;17065601001;total;65 anys o més;població;;115
2024;17065601001;total;total;població;;438
2024;25082701001;homes;de 0 a 15 anys;població;;18
2024;25082701001;homes;de 16 a 64 anys;població;;146
2024;25082701001;homes;65 anys o més;població;;47
2024;25082701001;homes;total;població;;211
2024;25082701001;dones;de 0 a 15 anys;població;;17
2024;25082701001;dones;de 16 a 64 anys;població;;120
2024;25082701001;dones;65 anys o més;població;;31
2024;25082701001;dones;total;població;;168
2024;25082701001;total;de 0 a 15 anys;població;;35
2024;25082701001;total;de 16 a 64 anys;població;;266
2024;25082701001;total;65 anys o més;població;;78
2024;25082701001;total;total;població;;379
2024;08078701001;homes;de 0 a 15 anys;població;;21
2024;08078701001;homes;de 16 a 64 anys;població;;82
2024;08078701001;homes;65 anys o més;població;;28
2024;08078701001;homes;total;població;;131
2024;08078701001;dones;de 0 a 15 anys;població;;19
2024;08078701001;dones;de 16 a 64 anys;població;;81
2024;08078701001;dones;65 anys o més;població;;32
2024;08078701001;dones;total;població;;132
2024;08078701001;total;de 0 a 15 anys;població;;40
2024;08078701001;total;de 16 a 64 anys;població;;163
2024;08078701001;total;65 anys o més;població;;60
2024;08078701001;total;total;població;;263
2024;08254101001;homes;de 0 a 15 anys;població;;149
2024;08254101001;homes;de 16 a 64 anys;població;;711
2024;08254101001;homes;65 anys o més;població;;273
2024;08254101001;homes;total;població;;1133
2024;08254101001;dones;de 0 a 15 anys;població;;159
2024;08254101001;dones;de 16 a 64 anys;població;;693
2024;08254101001;dones;65 anys o més;població;;290
2024;08254101001;dones;total;població;;1142
2024;08254101001;total;de 0 a 15 anys;població;;308
2024;08254101001;total;de 16 a 64 anys;població;;1404
2024;08254101001;total;65 anys o més;població;;563
2024;08254101001;total;total;població;;2275
2024;25088601001;homes;de 0 a 15 anys;població;;8
2024;25088601001;homes;de 16 a 64 anys;població;;44
2024;25088601001;homes;65 anys o més;població;;25
2024;25088601001;homes;total;població;;77
2024;25088601001;dones;de 0 a 15 anys;població;;4
2024;25088601001;dones;de 16 a 64 anys;població;;41
2024;25088601001;dones;65 anys o més;població;;11
2024;25088601001;dones;total;població;;56
2024;25088601001;total;de 0 a 15 anys;població;;12
2024;25088601001;total;de 16 a 64 anys;població;;85
2024;25088601001;total;65 anys o més;població;;36
2024;25088601001;total;total;població;;133
2024;08079001001;homes;de 0 a 15 anys;població;;35
2024;08079001001;homes;de 16 a 64 anys;població;;121
2024;08079001001;homes;65 anys o més;població;;62
2024;08079001001;homes;total;població;;218
2024;08079001001;dones;de 0 a 15 anys;població;;12
2024;08079001001;dones;de 16 a 64 anys;població;;106
2024;08079001001;dones;65 anys o més;població;;65
2024;08079001001;dones;total;població;;183
2024;08079001001;total;de 0 a 15 anys;població;;47
2024;08079001001;total;de 16 a 64 anys;població;;227
2024;08079001001;total;65 anys o més;població;;127
2024;08079001001;total;total;població;;401
